LaptopID,CompanyName,TypeName,OSName,Inches,Ram,Weight,PriceEuros,CPUCompany,CPUModel,CPUFrequency,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPUCompany,GPUModel
172,Asus,Netbook,Windows 7,16.3,16,2.36,2343.32,Samsung,Core i5 7Y57,2.9,1024,0,Flash Storage,SSD,Intel,HD Graphics 405
173,Microsoft,Netbook,No OS,14.1,4,2.94,939.75,Samsung,Pentium Dual Core N4200,3.4,1024,256,Flash Storage,HDD,AMD,FirePro W6150M
174,HP,2 in 1 Convertible,Android,14.6,8,1.81,2200.95,AMD,Xeon E3-1535M v5,1.9,128,256,Hybrid,No,Nvidia,Quadro M1000M
175,Dell,Workstation,Windows 10,13.0,16,3.07,2355.98,Samsung,Core i7 6820HQ,2.7,512,1024,Hybrid,Hybrid,Intel,Quadro M2000M
176,Acer,Gaming,Windows 7,15.9,16,2.14,1617.72,Samsung,Core i5,4.0,128,1024,HDD,No,ARM,GeForce 920MX
177,Razer,Notebook,Chrome OS,13.1,16,1.84,1860.42,Samsung,Core i7 6820HK,3.8,128,0,SSD,Hybrid,Intel,HD Graphics 400
178,Lenovo,Gaming,Chrome OS,11.6,32,1.51,2159.2,Intel,FX 8800P,2.1,512,0,HDD,SSD,Intel,GeForce 920MX 
179,Lenovo,Ultrabook,Windows 10 S,15.2,8,2.07,546.24,Intel,Core i5,1.7,128,256,Flash Storage,Hybrid,Intel,HD Graphics 6000
180,Huawei,Ultrabook,Windows 10 S,15.6,32,1.18,1334.29,Samsung,Core i7 8650U,1.4,512,512,Flash Storage,Hybrid,AMD,HD Graphics 540
181,Dell,Ultrabook,Windows 7,14.8,8,2.1,2250.57,Samsung,Core i7 7700HQ,4.2,1024,256,SSD,No,AMD,Radeon R7 M365X
182,Asus,2 in 1 Convertible,Windows 10 S,13.6,32,1.79,677.54,AMD,Core M m7-6Y75,1.3,512,0,HDD,HDD,AMD,GeForce GTX 1050Ti
183,Vero,Netbook,macOS,16.1,8,2.24,604.41,AMD,Core i7 6560U,3.1,128,512,HDD,HDD,ARM,Quadro M3000M
184,LG,Gaming,Android,14.7,8,2.91,2877.02,Intel,Core i7,3.1,128,512,Flash Storage,No,Intel,Radeon R5 M330
185,Vero,2 in 1 Convertible,Linux,15.2,32,2.06,1386.15,Samsung,Celeron Dual Core N3050,2.9,256,512,SSD,SSD,Intel,HD Graphics 530
186,Chuwi,Notebook,Windows 7,13.5,4,1.78,1481.21,Intel,Core M m3,1.9,1024,0,Hybrid,No,Nvidia,GeForce GTX 1070M
187,Lenovo,Ultrabook,macOS,15.6,4,1.41,2873.14,Samsung,Core i5 6300U,3.7,512,256,HDD,HDD,Nvidia,Radeon R7 M465
188,Asus,Ultrabook,Android,16.2,16,2.31,1009.96,Samsung,A4-Series 7210,1.3,1024,512,SSD,Hybrid,AMD,GeForce 920MX 
189,Lenovo,Netbook,No OS,16.7,4,1.57,1673.83,Intel,Core i5 7200U,1.9,1024,512,Hybrid,HDD,AMD,Mali T860 MP4
190,HP,2 in 1 Convertible,Windows 10 S,12.9,8,2.04,2244.78,AMD,Core i3 7100U,3.0,128,0,Flash Storage,HDD,Intel,Iris Graphics 550
191,Acer,Gaming,Linux,16.0,16,1.82,1793.35,Intel,Core i5 7300U,1.7,512,256,Hybrid,SSD,ARM,HD Graphics 620 
192,Chuwi,Workstation,Windows 7,15.9,8,1.38,2817.47,Intel,Core i5 7500U,2.9,128,512,SSD,Hybrid,Nvidia,Radeon Pro 560
193,Chuwi,2 in 1 Convertible,Mac OS X,14.0,4,3.43,684.41,AMD,Core i5 7300HQ,1.2,256,1024,HDD,Hybrid,Intel,Graphics 620
194,Asus,2 in 1 Convertible,Windows 10,15.2,32,1.19,1833.12,AMD,Core M M7-6Y75,4.4,256,512,HDD,SSD,ARM,Radeon R7 Graphics
195,Huawei,Netbook,Chrome OS,13.2,4,3.36,667.5,Samsung,Core i7 8650U,1.5,256,1024,Hybrid,SSD,ARM,HD Graphics 400
196,Fujitsu,Netbook,Mac OS X,14.2,32,1.66,623.77,Intel,Pentium Quad Core N3700,2.1,128,256,HDD,HDD,Intel,GeForce 940M
197,MSI,Netbook,Windows 10 S,14.5,16,1.65,2974.83,Intel,Ryzen 1600,4.0,256,0,Hybrid,No,AMD,HD Graphics 400
198,Apple,Ultrabook,Mac OS X,12.3,32,1.93,2001.8,Samsung,Atom x5-Z8350,3.0,512,0,SSD,No,AMD,HD Graphics 540
199,Mediacom,Notebook,No OS,16.8,16,1.31,2844.16,Intel,Pentium Quad Core N4200,4.2,1024,1024,Hybrid,No,ARM,HD Graphics 5300
200,Razer,Notebook,Android,12.8,8,1.69,1504.23,Intel,Core i7 8550U,3.1,256,512,Hybrid,Hybrid,ARM,GeForce MX150
201,Acer,Netbook,Windows 10 S,12.4,8,2.61,2452.43,Intel,A4-Series 7210,4.5,128,1024,HDD,Hybrid,ARM,R17M-M1-70
202,LG,2 in 1 Convertible,Android,13.8,8,1.07,1912.21,Intel,E-Series 9000e,1.2,1024,512,Flash Storage,HDD,Intel,GeForce GTX 1050 Ti
203,MSI,Netbook,Windows 7,16.3,4,2.91,2859.07,Samsung,Core i5 6440HQ,2.2,256,256,Flash Storage,SSD,Nvidia,GeForce GTX 960
204,Apple,Workstation,Android,17.0,8,2.41,808.23,AMD,Core M M3-6Y30,2.1,1024,0,SSD,No,AMD,Radeon R7 M440
205,MSI,Ultrabook,Windows 7,14.3,16,3.29,843.95,Intel,A8-Series 7410,3.5,512,0,SSD,HDD,AMD,Quadro 3000M
206,Asus,2 in 1 Convertible,Android,17.1,16,2.76,2087.78,Samsung,E-Series E2-9000e,2.2,512,256,Flash Storage,Hybrid,ARM,Quadro M1000M
207,Huawei,Notebook,Windows 7,15.6,16,1.56,1890.17,Intel,Celeron Quad Core N3450,2.1,512,256,Flash Storage,No,ARM,GeForce 960M
208,LG,Ultrabook,Windows 10,15.0,8,2.6,581.1,AMD,Core i3 7130U,2.2,128,256,HDD,SSD,AMD,Quadro M2000M
209,Acer,Workstation,Android,14.1,16,1.52,2171.58,AMD,Core i7 7820HK,3.8,128,0,Hybrid,Hybrid,ARM,HD Graphics 500
210,Razer,Gaming,Windows 10 S,13.6,32,1.25,1594.62,Samsung,FX 8800P,3.7,256,256,Hybrid,No,Intel,Radeon R7 M445
211,Apple,Netbook,Linux,17.0,4,1.85,2697.41,Intel,Core i3 7100U,2.9,128,512,Hybrid,No,ARM,Quadro M1000M
212,Lenovo,2 in 1 Convertible,Windows 10 S,12.5,4,1.83,2930.88,AMD,Cortex A72&A53,2.9,512,512,HDD,HDD,Intel,Iris Pro Graphics
213,Vero,2 in 1 Convertible,Windows 7,16.4,8,1.14,310.3,Intel,A6-Series A6-9220,3.9,1024,256,SSD,No,AMD,HD Graphics 500
214,Toshiba,Ultrabook,Chrome OS,16.4,16,2.96,1571.55,Samsung,Xeon E3-1505M V6,1.3,1024,256,HDD,Hybrid,Nvidia,GeForce GTX 1060
215,Mediacom,Ultrabook,Linux,14.1,16,1.57,1025.12,Intel,Core i7 7700HQ,3.6,128,0,HDD,Hybrid,AMD,Radeon R2 Graphics
216,HP,Gaming,Windows 7,14.0,32,2.43,936.23,AMD,Atom x5-Z8350,2.4,128,256,SSD,Hybrid,AMD,HD Graphics 500
217,Chuwi,Notebook,Windows 10,11.8,4,3.47,1475.56,Samsung,Core i3 7130U,3.9,512,512,SSD,No,ARM,Quadro M620M
218,Vero,2 in 1 Convertible,Android,16.5,32,3.29,333.38,Samsung,Pentium Dual Core 4405U,3.1,1024,0,Hybrid,HDD,AMD,GeForce GTX 970M
219,LG,2 in 1 Convertible,No OS,16.9,4,2.96,2642.18,AMD,Core i7 7Y75,1.9,1024,1024,SSD,HDD,Nvidia,Iris Graphics 550
220,Dell,2 in 1 Convertible,Windows 10 S,11.8,16,2.73,433.09,AMD,Core i7 6500U,4.1,128,512,HDD,SSD,Nvidia,Quadro M3000M
221,Samsung,Workstation,No OS,17.1,8,1.34,2930.39,AMD,A10-Series 9600P,1.9,1024,0,Flash Storage,Hybrid,AMD,Quadro M500M
222,Razer,Workstation,Chrome OS,15.9,16,3.05,1691.23,Intel,Core i7 7500U,2.1,1024,256,SSD,HDD,AMD,Radeon R7 M360
223,Chuwi,Ultrabook,Mac OS X,11.8,4,3.3,2202.51,AMD,Core i5 7300U,3.9,1024,0,SSD,HDD,Nvidia,Radeon R4
224,Mediacom,Notebook,Chrome OS,14.9,16,1.86,2561.67,AMD,Core M 6Y54,1.3,128,1024,SSD,HDD,AMD,Mali T860 MP4
225,MSI,Workstation,Mac OS X,15.5,16,2.63,1685.86,Samsung,Core i5 7200U,2.7,256,256,SSD,HDD,Nvidia,Radeon R7 M440
226,Toshiba,Workstation,Linux,14.0,32,3.13,1539.29,Intel,A10-Series 9620P,2.1,1024,0,SSD,SSD,Nvidia,Radeon RX 550
227,Asus,Gaming,No OS,13.5,16,2.6,2626.03,AMD,FX 8800P,3.5,512,256,Flash Storage,HDD,Intel,FirePro W6150M
228,Vero,Workstation,Android,15.5,4,2.64,2993.17,AMD,Core i5 7440HQ,2.4,128,256,HDD,HDD,ARM,GeForce GTX 1070M
229,Xiaomi,2 in 1 Convertible,Linux,16.4,8,1.73,1571.11,Samsung,Xeon E3-1505M V6,3.5,256,512,SSD,HDD,Nvidia,Radeon R4 Graphics
230,Toshiba,Gaming,Android,13.7,16,2.16,618.01,Intel,Core i7 6560U,3.0,128,1024,Flash Storage,No,ARM,GeForce GTX1080
231,Toshiba,Gaming,macOS,16.6,8,1.34,840.8,AMD,Atom Z8350,4.1,1024,256,HDD,HDD,Intel,Radeon R4
232,Huawei,Workstation,Windows 10,13.4,4,1.01,1038.53,Intel,Xeon E3-1535M v5,3.7,1024,0,Flash Storage,Hybrid,ARM,Iris Graphics 550
233,Razer,Gaming,Windows 10 S,11.6,8,2.83,2865.19,AMD,E-Series E2-9000,1.7,128,256,Flash Storage,SSD,Nvidia,GeForce GTX 1050
234,Asus,Gaming,Windows 7,15.0,8,1.16,423.44,AMD,Core i3 6100U,3.5,512,1024,Flash Storage,SSD,ARM,GeForce GTX 1080
235,Chuwi,Notebook,Windows 10 S,11.7,8,2.82,654.26,Samsung,Core i7,3.1,256,0,HDD,No,ARM,Quadro M2000M
236,Microsoft,2 in 1 Convertible,macOS,15.0,4,2.65,2064.63,Intel,Core i3 6006U,3.4,1024,1024,Hybrid,No,Nvidia,FirePro W5130M
237,Dell,Notebook,macOS,13.3,4,2.66,1028.94,Samsung,Cortex A72&A53,1.5,128,0,HDD,No,Intel,Quadro M620
238,Chuwi,2 in 1 Convertible,Mac OS X,16.0,8,1.89,1406.34,Intel,Core i5 8250U,2.9,256,1024,HDD,HDD,Intel,HD Graphics 6000
239,Acer,Ultrabook,Chrome OS,12.5,4,2.95,502.63,Samsung,E-Series E2-9000e,4.2,256,1024,HDD,SSD,ARM,Iris Pro Graphics
240,Asus,Notebook,macOS,16.5,16,3.0,1144.31,Samsung,Atom x5-Z8300,1.3,128,0,Flash Storage,HDD,Nvidia,GeForce GTX 1080
241,Mediacom,2 in 1 Convertible,Linux,16.6,4,1.93,1225.35,Intel,Ryzen 1600,2.4,1024,512,Hybrid,Hybrid,ARM,Quadro M1000M
242,Lenovo,Ultrabook,Windows 10,15.6,4,3.45,2579.74,Intel,Core i5 7440HQ,4.2,1024,1024,Flash Storage,Hybrid,Nvidia,Radeon R7
243,Apple,Workstation,Windows 10,14.4,32,1.28,1410.47,Intel,Core i7 7500U,1.9,512,0,Flash Storage,SSD,Intel,GeForce GTX 940M
244,MSI,Gaming,Android,15.4,32,1.37,2531.38,Samsung,Core i3 6006U,1.0,256,1024,Hybrid,HDD,Intel,Radeon R7 M365X
245,Samsung,Netbook,Mac OS X,13.5,16,1.13,901.31,Samsung,Celeron Quad Core N3450,2.4,256,0,Hybrid,Hybrid,ARM,Radeon R5 M430
246,Samsung,Gaming,Android,12.3,32,2.86,347.98,AMD,Core i7 7Y75,1.1,128,0,HDD,HDD,ARM,GTX 980 SLI
247,Xiaomi,Ultrabook,Mac OS X,16.4,16,2.4,1973.35,AMD,Core M 6Y30,3.3,1024,0,SSD,HDD,Intel,GTX 980 SLI
248,Xiaomi,Workstation,Linux,14.7,16,2.76,423.6,Intel,Core M 7Y30,1.5,1024,0,HDD,HDD,AMD,HD Graphics 400
249,Vero,Notebook,Chrome OS,16.3,8,2.79,590.97,AMD,Core i5 8250U,4.2,128,1024,Hybrid,HDD,ARM,Iris Plus Graphics 640
250,Google,Workstation,macOS,14.8,32,3.1,1603.92,Samsung,Atom x5-Z8550,3.4,256,256,SSD,Hybrid,Nvidia,Radeon R7 M460
251,Vero,Gaming,Mac OS X,13.2,16,3.43,1522.68,Intel,Celeron Dual Core N3350,2.4,512,512,Flash Storage,HDD,AMD,Quadro M520M
252,Toshiba,Workstation,Android,16.9,8,3.45,2055.23,Intel,Xeon E3-1535M v6,2.9,512,0,HDD,Hybrid,ARM,GeForce GTX1060
253,Fujitsu,Netbook,Windows 10 S,16.2,4,1.06,692.38,Samsung,Core M m3,1.7,256,512,HDD,HDD,Intel,Radeon R5 M420X
254,Toshiba,Notebook,Windows 7,11.8,32,1.26,2643.7,Samsung,A6-Series 7310,4.0,1024,256,HDD,No,ARM,FirePro W4190M 
255,Razer,Workstation,Android,17.1,4,1.03,978.62,Samsung,Core i5 7Y57,3.9,512,256,Flash Storage,SSD,ARM,GeForce 930MX 
256,Acer,Notebook,Windows 10,15.8,4,1.94,1456.97,Samsung,Xeon E3-1505M V6,1.5,512,0,HDD,Hybrid,AMD,Radeon R5
257,Dell,Netbook,macOS,16.0,16,2.23,1846.23,AMD,Core i3 7100U,3.7,512,256,Flash Storage,No,AMD,HD Graphics 630
258,Fujitsu,2 in 1 Convertible,Windows 10 S,12.1,8,3.21,2091.0,AMD,A12-Series 9720P,2.0,1024,0,SSD,SSD,ARM,GeForce GTX 1070
259,MSI,Ultrabook,Android,13.8,4,1.96,1758.64,AMD,A9-Series 9420,4.2,512,1024,Hybrid,No,Nvidia,Quadro M1000M
260,Chuwi,Netbook,Windows 7,12.1,4,1.42,2881.95,Samsung,Celeron Dual Core N3050,1.0,128,256,Flash Storage,Hybrid,Intel,Radeon RX 580
261,Fujitsu,Workstation,Windows 10 S,15.3,4,2.87,715.14,AMD,Core M 6Y30,2.2,128,0,SSD,HDD,Nvidia,Quadro M620M
262,Acer,2 in 1 Convertible,Mac OS X,16.8,32,1.97,2001.59,AMD,Core i7 7820HQ,1.1,128,0,SSD,No,Intel,GeForce GTX 1080
263,Google,Ultrabook,Linux,16.1,16,2.52,1060.1,AMD,Celeron Quad Core N3450,2.4,128,1024,Flash Storage,HDD,AMD,GeForce GTX 1050Ti
264,Vero,2 in 1 Convertible,Linux,17.1,8,1.75,2694.84,Samsung,Core M m7-6Y75,2.3,128,256,SSD,No,Intel,GeForce GTX 960<U+039C>
265,Vero,2 in 1 Convertible,Windows 7,17.0,16,1.53,2301.86,Samsung,Celeron Dual Core 3855U,1.7,256,256,Flash Storage,HDD,Nvidia,GeForce 150MX
266,Asus,Notebook,macOS,16.5,32,2.61,497.49,Samsung,Core i7 7500U,1.9,256,1024,HDD,SSD,AMD,GeForce GTX 1070M
267,MSI,Ultrabook,Linux,15.1,8,1.79,1516.74,Samsung,Core M M7-6Y75,2.1,256,512,HDD,Hybrid,AMD,Iris Plus Graphics 640
268,Huawei,Notebook,Mac OS X,15.7,32,1.69,1270.61,Samsung,Core i7 7600U,4.1,1024,1024,HDD,SSD,ARM,Radeon R2 Graphics
269,Asus,Notebook,No OS,16.4,8,3.23,830.37,Samsung,A4-Series 7210,1.3,128,0,SSD,Hybrid,AMD,Iris Plus Graphics 650
270,Fujitsu,Netbook,Windows 7,16.7,32,2.63,701.31,AMD,Core M 6Y75,4.1,512,256,Hybrid,No,ARM,Quadro M1200
271,Google,Ultrabook,Mac OS X,16.4,8,2.89,679.0,Intel,Atom x5-Z8550,3.0,256,1024,HDD,No,AMD,Radeon R9 M385
272,Samsung,Notebook,No OS,13.1,8,1.11,858.29,AMD,Core i5 6440HQ,2.6,1024,0,SSD,SSD,Intel,GeForce 920
273,Google,Workstation,Linux,16.4,16,2.45,1839.43,AMD,FX 8800P,2.3,128,512,Hybrid,HDD,ARM,GeForce GTX 1080
274,Xiaomi,Gaming,Chrome OS,16.7,4,2.25,675.21,Intel,Core i5 7500U,1.3,512,256,Flash Storage,HDD,AMD,Quadro M1200
275,Asus,Workstation,Mac OS X,14.0,16,2.8,1600.09,AMD,A9-Series A9-9420,1.7,256,1024,SSD,HDD,Intel,GeForce GTX 1050
276,LG,2 in 1 Convertible,Windows 10,12.4,4,3.23,696.54,Intel,Xeon E3-1505M V6,4.2,1024,0,HDD,No,AMD,HD Graphics 405
277,Samsung,Gaming,Windows 10,12.9,32,2.5,2445.46,Intel,Pentium Dual Core 4405U,3.3,512,256,HDD,Hybrid,Intel,Radeon 520
278,Vero,Gaming,Windows 10,12.2,8,2.31,2755.22,Samsung,Core i5 7440HQ,3.9,128,256,Hybrid,No,Intel,Radeon R5 M430
279,Samsung,Workstation,Windows 10,16.7,4,3.24,2392.15,Samsung,Core M m3-7Y30,2.8,512,0,Hybrid,HDD,ARM,Radeon R5 M330
280,Vero,Netbook,No OS,14.0,16,2.19,927.78,Intel,A10-Series A10-9620P,3.1,1024,512,Flash Storage,No,Intel,GeForce GTX 960<U+039C>
281,Google,Ultrabook,Windows 7,11.6,8,2.72,1152.93,AMD,Core i7 8650U,1.5,512,512,Hybrid,SSD,Nvidia,HD Graphics 5300
282,Vero,Notebook,Windows 10 S,14.7,32,1.45,1809.55,AMD,Core i7 7820HK,4.5,512,1024,Flash Storage,No,AMD,HD Graphics 405
283,Lenovo,Ultrabook,Mac OS X,14.5,16,3.0,1957.87,Samsung,E-Series 9000,1.2,1024,0,SSD,HDD,ARM,Radeon R5 520
284,Razer,Ultrabook,No OS,13.1,16,1.2,401.94,AMD,Ryzen 1600,3.1,512,0,Flash Storage,Hybrid,ARM,HD Graphics 6000
285,Chuwi,Workstation,Windows 7,13.2,4,2.96,1678.48,Samsung,Core i5 7500U,3.2,128,512,Flash Storage,No,AMD,Radeon R5 M430
286,Microsoft,Gaming,Android,15.4,32,2.47,1697.91,Samsung,E-Series 9000,1.2,128,512,HDD,SSD,Nvidia,Radeon R4 Graphics
287,Chuwi,Gaming,Windows 10 S,14.9,16,1.44,1666.84,Samsung,Core i3 7100U,2.8,512,0,HDD,SSD,ARM,GeForce GTX 950M
288,LG,Gaming,Mac OS X,15.9,32,2.7,2720.61,Intel,A9-Series A9-9420,1.4,128,1024,Flash Storage,HDD,Nvidia,GeForce 930M
289,Xiaomi,2 in 1 Convertible,Windows 7,11.7,16,1.62,551.13,Samsung,A8-Series 7410,1.3,256,1024,HDD,SSD,AMD,GeForce GTX 960<U+039C>
290,Microsoft,Notebook,Mac OS X,14.4,8,1.59,953.55,AMD,E-Series 6110,1.8,256,512,Flash Storage,No,Intel,Radeon Pro 555
291,Samsung,2 in 1 Convertible,macOS,16.0,4,3.12,1302.23,AMD,Core M 7Y30,4.1,512,1024,Flash Storage,SSD,ARM,Radeon R4 Graphics
292,LG,Notebook,macOS,14.6,32,2.2,1760.07,Samsung,Celeron Dual Core 3855U,2.4,256,1024,SSD,Hybrid,Nvidia,Radeon R5 M420X
293,Apple,Ultrabook,Mac OS X,13.8,4,1.81,1954.5,AMD,Celeron Dual Core N3060,2.9,256,512,Hybrid,SSD,Nvidia,GeForce GTX 1060
294,Samsung,Gaming,Mac OS X,14.0,16,1.91,1381.6,AMD,Celeron Dual Core N3060,3.0,256,0,HDD,HDD,ARM,Mali T860 MP4
295,Vero,Notebook,Windows 10,16.2,8,2.18,326.3,AMD,Core M 7Y30,1.5,512,1024,HDD,SSD,Intel,GeForce GTX 980M
296,Asus,Workstation,Windows 10,11.9,16,2.19,2000.63,AMD,Core i7 7600U,1.9,512,512,HDD,No,ARM,HD Graphics 400
297,Xiaomi,Workstation,Mac OS X,14.9,8,3.45,1068.44,AMD,Pentium Dual Core 4405Y,2.8,1024,0,Hybrid,SSD,ARM,Quadro M2200
298,Dell,Notebook,Android,14.0,32,3.12,492.63,Intel,A8-Series 7410,1.8,512,512,HDD,Hybrid,Nvidia,HD Graphics 510
299,Xiaomi,Workstation,Windows 7,17.1,32,1.42,2606.37,Intel,Core i7 6920HQ,3.3,128,256,Flash Storage,Hybrid,Intel,HD Graphics 615
300,Acer,Gaming,Windows 7,11.9,32,2.31,2989.24,Intel,Xeon E3-1505M V6,3.2,128,1024,HDD,HDD,AMD,Radeon R3
301,Toshiba,Gaming,Windows 10,12.3,8,1.07,2091.58,AMD,E-Series 7110,2.6,512,1024,Flash Storage,HDD,ARM,Quadro M2200
302,LG,Gaming,Windows 7,15.2,16,3.27,1600.46,Intel,Core i5 7300HQ,2.5,512,1024,HDD,HDD,Nvidia,HD Graphics 6000
303,Apple,2 in 1 Convertible,Windows 10,13.6,32,2.34,2156.98,AMD,A9-Series A9-9420,2.0,1024,512,Flash Storage,No,Nvidia,GeForce 150MX
304,Razer,2 in 1 Convertible,Windows 10 S,13.9,8,2.79,2044.18,AMD,Core M 6Y75,1.9,1024,256,HDD,SSD,Nvidia,GeForce 930M
305,Chuwi,Ultrabook,Windows 10,12.4,4,2.59,1967.87,AMD,Cortex A72&A53,3.2,256,512,SSD,HDD,Intel,GeForce GTX1050 Ti
306,Apple,Notebook,No OS,13.2,8,2.79,2263.19,Intel,Core i5 7300HQ,1.5,1024,256,HDD,Hybrid,Nvidia,GeForce GTX 980 
307,Samsung,Netbook,Chrome OS,15.6,4,1.83,2577.58,Intel,Core M m3,1.9,1024,0,Hybrid,HDD,AMD,Quadro M3000M
308,Microsoft,Gaming,macOS,12.3,8,1.96,2932.42,Intel,Core i7 8550U,1.7,128,256,Hybrid,Hybrid,Nvidia,Radeon R5 M420
309,Lenovo,Workstation,macOS,15.8,4,1.63,2024.0,Intel,A12-Series 9720P,4.1,256,0,Flash Storage,Hybrid,Nvidia,HD Graphics 6000
310,Lenovo,Netbook,No OS,13.9,8,1.02,413.38,Samsung,E-Series 7110,3.4,256,512,SSD,HDD,AMD,Quadro M620
311,Acer,Workstation,Android,16.9,4,1.15,2040.35,Samsung,Celeron Dual Core N3050,3.8,256,1024,Flash Storage,SSD,Nvidia,FirePro W6150M
312,Mediacom,Workstation,Mac OS X,11.7,32,1.9,663.78,Intel,Core i7 6820HK,3.5,512,1024,Flash Storage,HDD,Nvidia,Radeon R5 M420
313,Mediacom,Netbook,Windows 7,12.5,8,2.12,2512.43,Samsung,A12-Series 9720P,2.6,1024,256,SSD,SSD,AMD,Radeon R5 M420
314,Acer,Workstation,Windows 7,16.3,8,2.31,1643.38,Samsung,Core i7 7700HQ,3.1,512,1024,HDD,No,Intel,GeForce GTX 965M
315,Acer,Ultrabook,Windows 10,12.6,4,1.51,1610.5,Intel,Core i7 8550U,3.0,1024,1024,HDD,No,Nvidia,Radeon R4 Graphics
316,Acer,Ultrabook,Mac OS X,15.3,4,2.17,2025.08,AMD,A6-Series 7310,3.6,1024,512,SSD,SSD,Intel,Radeon R7 M465
317,Acer,Netbook,No OS,17.0,4,1.25,923.75,AMD,FX 9830P,1.7,256,256,Hybrid,No,Nvidia,GeForce GTX1060
318,Mediacom,Workstation,Windows 10 S,16.6,8,2.98,1784.91,Samsung,A8-Series 7410,3.3,1024,512,HDD,SSD,Nvidia,GeForce 930M
319,Razer,Workstation,Android,15.1,8,1.94,1785.64,Samsung,Core i7 7820HK,2.3,1024,1024,Hybrid,No,Intel,GeForce 920M
320,Apple,2 in 1 Convertible,Windows 10,17.3,16,1.02,2957.86,Intel,Core i7 7820HQ,1.1,512,256,SSD,No,ARM,GeForce GTX 1080
321,Dell,Notebook,Linux,13.7,8,1.58,2489.9,Intel,Xeon E3-1535M v5,2.4,256,0,HDD,Hybrid,AMD,Radeon R4
322,LG,Ultrabook,Linux,11.8,32,1.2,450.99,AMD,Celeron Dual Core 3855U,4.1,1024,1024,SSD,HDD,Intel,Quadro M2000M
323,Vero,Ultrabook,Linux,14.6,16,2.35,703.87,Samsung,Cortex A72&A53,1.8,128,1024,Hybrid,No,AMD,GeForce GTX 940M
324,Toshiba,Gaming,Windows 10,12.4,4,2.19,2312.35,Samsung,Ryzen 1600,1.9,1024,1024,Flash Storage,HDD,ARM,Quadro M620M
325,Chuwi,Gaming,Windows 10 S,15.3,8,2.4,2992.11,Samsung,Core i5 7Y54,1.8,512,1024,HDD,No,Intel,GeForce GTX 1070M
326,Razer,Gaming,Android,13.6,16,1.86,2069.61,AMD,Pentium Quad Core N4200,4.5,1024,256,Hybrid,No,AMD,Iris Graphics 540
327,Xiaomi,Notebook,No OS,12.2,4,1.61,1976.71,Intel,A10-Series A10-9620P,1.0,128,512,Hybrid,Hybrid,Intel,HD Graphics 505
328,Chuwi,Workstation,Windows 7,12.8,16,2.37,1982.21,Intel,Core M 6Y54,3.4,128,1024,SSD,SSD,AMD,GeForce MX150
329,Toshiba,Notebook,Linux,11.9,4,1.17,2083.01,Samsung,Core M M7-6Y75,2.3,128,0,HDD,Hybrid,AMD,GeForce GTX 950M
330,Google,Workstation,No OS,16.8,32,3.17,1735.21,Intel,Core i7 7560U,2.8,1024,0,SSD,HDD,Nvidia,HD Graphics 505
331,Samsung,Gaming,Windows 10,11.7,16,1.89,1116.28,Samsung,E-Series 9000e,3.8,512,1024,SSD,SSD,AMD,GeForce 930MX
332,Huawei,Gaming,Windows 10,12.1,32,2.3,2130.59,Samsung,Pentium Quad Core N3700,1.8,256,256,Hybrid,SSD,Nvidia,HD Graphics 405
333,Fujitsu,Notebook,Mac OS X,15.3,8,3.16,1134.3,Samsung,E-Series E2-9000,4.2,1024,256,Flash Storage,SSD,Intel,Quadro M620M
334,Fujitsu,Workstation,No OS,12.6,8,2.82,2366.67,AMD,Core i7 7Y75,2.1,512,256,Flash Storage,No,AMD,GeForce GTX 1060
335,Apple,2 in 1 Convertible,Linux,15.1,8,2.49,923.46,Intel,Pentium Quad Core N3710,1.3,1024,256,Hybrid,SSD,AMD,Mali T860 MP4
336,Vero,Gaming,Chrome OS,12.4,8,1.57,1403.19,Intel,Core i7 6500U,4.3,256,256,Flash Storage,No,AMD,HD Graphics 510
337,Samsung,Workstation,Android,16.5,8,2.07,2395.78,Samsung,Celeron Quad Core N3450,3.5,1024,0,SSD,Hybrid,ARM,Quadro M500M
338,HP,Notebook,Windows 7,14.7,4,2.39,1693.54,Samsung,Core i3 6006U,1.7,1024,1024,HDD,SSD,ARM,HD Graphics 500
339,Razer,Netbook,macOS,15.5,8,2.16,2044.47,Intel,A9-Series 9410,2.8,256,256,Hybrid,Hybrid,Nvidia,HD Graphics 405
340,Apple,Notebook,Chrome OS,15.0,8,3.21,543.49,AMD,Core M 6Y54,3.3,256,0,SSD,No,ARM,Quadro M2000M
341,Xiaomi,Ultrabook,Windows 7,15.6,8,1.95,1327.64,Intel,Core i7 7600U,3.0,256,256,Flash Storage,HDD,Intel,HD Graphics 630
342,Toshiba,Netbook,Chrome OS,13.2,8,1.29,655.24,Intel,Core i5,3.2,512,0,Hybrid,Hybrid,ARM,GeForce GTX 960M
343,Apple,2 in 1 Convertible,Chrome OS,13.0,32,2.13,1493.06,Samsung,Celeron Quad Core N3710,1.0,512,256,SSD,HDD,AMD,GeForce MX150
344,Xiaomi,Ultrabook,Windows 10,16.5,16,1.83,536.8,Intel,Core i5 7440HQ,4.5,256,512,Flash Storage,Hybrid,Nvidia,Iris Plus Graphics 650
345,Acer,Netbook,Android,13.7,32,3.05,2347.79,Samsung,Core i7 7500U,2.0,256,0,HDD,SSD,ARM,GeForce GTX1080
