clientes_dia,horas_abierto,publicidad_soles,promociones_activas,empleados_turno,precio_promedio,visitas_redes,productos_vendidos,tiempo_espera_min,ticket_promedio,dia_semana,feriado,clima,zona,evento_especial,turno,tipo_local,sector,método_pago_predominante,competencia_cerca,ventas_soles
118,4.627.646.530.536.990,4.557.568.240.983.670,3,6,31.603.315.420.223.200,334,369,57.819.795.730.152.700,7.872.353.226.438.290,Viernes,No,Nublado,Residencial,No,Noche,Restaurante,Tecnología,Tarjeta,Alta,7343.27
191,835.597.567.283.092,1.723.167.154.996.520,4,8,4.861.024.389.233.320,599,122,405.840.824.810.769,1.653.627.983.996.910,Jueves,No,Soleado,Comercial,No,Tarde,Tienda,Alimentos,Yape,Baja,7123.48
123,9.674.566.627.780.870,9.502.424.755.946.330,4,4,120.546.246.800.751,246,246,11.603.369.706.899.100,23.185.365.802.546.900,Jueves,No,Soleado,Residencial,No,Tarde,Tienda,Otros,Tarjeta,Alta,8356.53
54,5.338.570.432.008.480,5.014.123.227.214.960,4,3,4.338.081.894.764.360,329,494,1.450.402.015.797.120,6.233.393.999.391.080,Domingo,No,Lluvioso,Industrial,No,Mañana,Servicio,Ropa,Tarjeta,Baja,7555.15
120,10.245.053.739.404.400,3.513.962.156.390.240,2,6,3.661.466.362.491.990,836,208,13.148.804.385.733.000,12.456.121.139.237.000,Sábado,No,Lluvioso,Comercial,No,Tarde,Tienda,Alimentos,Yape,Media,4713.29
194,8.670.182.244.112.890,7.779.888.675.629.550,2,4,3.983.014.908.093.910,735,426,4.051.165.657.237.320,4.899.251.764.406.400,Domingo,No,Lluvioso,Residencial,No,Mañana,Servicio,Ropa,Yape,Baja,11856.94
150,11.617.774.285.580.700,5.230.511.629.531.500,4,2,17.688.124.721.419.000,866,220,17.268.165.899.705.100,13.781.555.283.484.600,Domingo,No,Soleado,Comercial,No,Mañana,Tienda,Alimentos,Tarjeta,Alta,7822.69
20,4.339.378.385.655.130,34.453.232.281.182.700,3,6,1.795.500.182.209.290,605,429,11.599.314.699.010.400,3.598.677.560.802.900,Viernes,No,Soleado,Comercial,No,Mañana,Servicio,Alimentos,Yape,Baja,4834.07
24,6.122.609.100.443.730,8.213.693.552.712.610,0,5,45.770.875.509.941.900,715,466,64.629.932.827.206.200,14.334.335.456.193.500,Lunes,No,Lluvioso,Comercial,No,Tarde,Tienda,Ropa,Plin,Baja,8526.15
161,8.812.431.034.398.590,8.737.945.434.510.650,1,9,2.119.244.144.416.510,202,192,12.544.576.626.334.000,17.406.396.124.057.200,Viernes,Sí,Soleado,Residencial,No,Noche,Tienda,Ropa,Yape,Alta,9697.44
122,6.372.479.297.647.440,6.893.577.579.742.430,2,6,7.835.692.581.176.470,340,129,1.190.930.115.221.030,7.335.443.626.738.320,Viernes,No,Nublado,Residencial,No,Mañana,Servicio,Tecnología,Yape,Baja,6580.79
46,9.715.393.312.569.930,9.461.620.128.728.390,3,3,32.026.851.661.075.200,981,216,9.755.743.527.986.100,39.801.306.781.596.100,Sábado,No,Nublado,Industrial,No,Noche,Servicio,Ropa,Efectivo,Baja,3742.06
156,10.072.042.260.175.400,5.880.067.361.582.050,3,5,1.061.679.510.688.290,191,324,4.574.750.681.311.530,4.281.471.489.170.190,Martes,No,Nublado,Comercial,Sí,Noche,Restaurante,Alimentos,Yape,Alta,8967.59
34,4.820.127.712.531.790,7.751.301.663.974.170,1,8,4.084.683.086.335.580,817,96,2.456.500.749.622.050,1.783.201.248.665.670,Domingo,No,Soleado,Residencial,No,Tarde,Restaurante,Otros,Yape,Baja,2414.56
109,8.110.835.713.654.140,17.967.786.147.940.300,1,9,3.387.858.991.254.750,361,102,4.537.076.564.785.890,13.434.196.716.789.400,Sábado,Sí,Nublado,Residencial,No,Mañana,Servicio,Ropa,Efectivo,Media,6147.82
61,8.071.124.444.728.440,2.672.372.138.153.730,3,8,4.436.269.273.495.430,695,261,813.663.573.483.654,19.170.579.065.211.700,Miércoles,No,Lluvioso,Industrial,Sí,Tarde,Tienda,Ropa,Yape,Baja,6188.56
143,69.542.461.617.243.200,8.883.703.498.147.290,1,3,4.031.767.624.021.850,81,218,1.471.248.165.899.330,1.620.076.614.418.020,Lunes,No,Lluvioso,Residencial,No,Noche,Restaurante,Otros,Efectivo,Alta,7744.21
198,11.463.398.900.557.300,6.911.563.576.042.030,3,9,10.045.114.175.218.800,75,79,18.916.213.628.050.200,15.583.311.015.535.200,Domingo,No,Lluvioso,Residencial,No,Noche,Restaurante,Tecnología,Tarjeta,Media,7769.41
82,1.062.005.055.898.570,7.650.907.809.346.770,1,3,22.148.180.439.549,960,338,3.801.008.011.423.040,10.496.592.531.926.500,Miércoles,No,Nublado,Residencial,No,Noche,Restaurante,Otros,Tarjeta,Media,6783.8
115,9.577.675.055.277.090,5.000.846.278.887.010,1,8,3.985.521.124.615.640,304,331,9.781.912.407.693.950,16.595.293.075.416.700,Martes,No,Nublado,Comercial,No,Mañana,Restaurante,Otros,Plin,Alta,7166.3
71,971.461.308.587.998,4.744.335.508.976.260,3,9,2.378.036.629.698.460,994,337,5.261.101.525.338.380,8.840.398.230.395.180,Miércoles,No,Soleado,Industrial,Sí,Mañana,Restaurante,Ropa,Tarjeta,Alta,7148.44
115,7.693.729.150.504.950,56.741.705.870.142.800,4,7,48.756.446.815.099.000,784,153,1.301.906.019.215.830,16.713.009.443.614.700,Viernes,No,Lluvioso,Industrial,No,Tarde,Servicio,Tecnología,Yape,Baja,4201.42
151,11.367.956.168.772.600,8.284.283.194.181.680,3,4,3.810.832.024.520.520,105,186,29.518.378.189.183.300,15.397.084.542.055.300,Jueves,No,Soleado,Industrial,Sí,Noche,Restaurante,Tecnología,Efectivo,Media,8301.6
170,9.556.763.418.026.280,39.183.365.560.473.800,0,9,5.697.496.251.064.440,342,290,14.484.205.330.175.100,1.389.033.388.632.490,Lunes,No,Nublado,Residencial,Sí,Mañana,Servicio,Otros,Tarjeta,Media,7579.81
162,9.831.848.493.246.530,5.637.273.497.355.150,1,3,4.459.935.612.023.760,686,224,13.773.248.481.231.300,7.264.607.533.305.670,Lunes,Sí,Soleado,Residencial,No,Noche,Servicio,Alimentos,Yape,Media,8116.24
190,10.893.527.230.298.700,6.934.356.520.188.760,2,3,9.536.215.319.085.090,279,359,13.425.406.784.150.000,12.983.521.108.862.600,Viernes,No,Lluvioso,Residencial,No,Mañana,Tienda,Alimentos,Tarjeta,Alta,8311.65
48,6.192.572.714.737.520,71.749.809.761.602,1,2,11.323.567.588.103.800,102,380,3.422.966.584.687.820,10.628.964.870.726.500,Sábado,No,Soleado,Comercial,No,Tarde,Restaurante,Alimentos,Plin,Baja,6632.85
55,10.456.567.230.933.600,9.581.810.558.847.680,0,3,3.805.215.802.749.720,150,360,561.294.573.953.702,9.769.314.471.592.280,Domingo,No,Soleado,Comercial,Sí,Noche,Restaurante,Ropa,Tarjeta,Alta,6994.94
32,5.561.924.823.651.930,5.547.729.555.747.780,2,1,4.392.358.517.437.160,516,285,12.257.355.791.269.300,19.814.680.334.286.000,Domingo,Sí,Nublado,Industrial,No,Mañana,Tienda,Ropa,Tarjeta,Media,6259.43
179,6.762.735.617.959.100,4.297.335.734.257.060,2,4,2.913.573.325.548.000,895,494,12.309.312.917.839.200,10.583.558.766.778.900,Domingo,No,Nublado,Comercial,Sí,Tarde,Restaurante,Alimentos,Yape,Baja,10708.9
90,6.684.883.634.158.740,9.560.184.451.671.220,3,8,18.007.237.982.560.000,853,453,10.872.455.812.899.800,16.077.379.026.696.700,Miércoles,No,Nublado,Comercial,No,Tarde,Restaurante,Otros,Efectivo,Baja,7857.29
105,11.828.203.747.113.100,6.600.047.232.742.450,4,5,208.091.995.363.929,918,229,7.272.712.341.472.520,12.902.889.512.555.900,Lunes,Sí,Nublado,Residencial,No,Mañana,Servicio,Ropa,Plin,Alta,5954.72
47,10.852.297.789.983.400,33.324.283.846.272.700,3,2,2.043.001.983.182.250,316,401,536.224.978.942.812,1.483.220.605.552.510,Sábado,No,Lluvioso,Residencial,No,Tarde,Servicio,Tecnología,Efectivo,Media,7925.27
85,9.609.358.892.722.070,1.701.410.331.333.920,2,3,19.700.514.671.428.000,844,415,1.448.141.110.654.410,17.818.493.517.018.100,Domingo,No,Lluvioso,Industrial,No,Mañana,Tienda,Otros,Efectivo,Media,7039.92
189,981.645.409.292.312,8.504.267.763.919.220,2,1,1.593.093.523.197.420,51,97,29.496.717.784.368.400,13.021.009.807.733.700,Domingo,No,Soleado,Residencial,No,Noche,Servicio,Alimentos,Efectivo,Media,7460.05
64,8.496.582.355.220.560,394.072.522.654.444,4,2,3.239.901.925.831.540,71,475,16.125.568.534.673.800,1.369.685.226.771.660,Martes,Sí,Lluvioso,Residencial,No,Tarde,Restaurante,Ropa,Plin,Baja,6594.13
81,11.576.725.336.868.100,6.774.462.352.962.090,1,1,4.551.823.933.542.800,627,109,1.127.827.279.858.050,3.275.142.380.412.640,Domingo,No,Soleado,Comercial,Sí,Noche,Restaurante,Ropa,Plin,Media,3165.83
153,7.970.070.023.058.890,49.727.559.839.760.300,4,2,18.818.708.588.750.300,261,262,11.850.376.734.871.600,40.635.609.340.022.600,Martes,Sí,Nublado,Industrial,No,Mañana,Tienda,Tecnología,Yape,Alta,9062.19
47,7.044.141.678.959.150,23.898.329.080.528.600,3,3,13.401.243.385.763.500,285,215,17.938.720.435.343.500,501.396.570.751.003,Miércoles,No,Soleado,Comercial,No,Noche,Restaurante,Alimentos,Yape,Baja,4327.92
47,5.304.282.695.452.720,6.216.022.781.894.410,1,1,4.273.599.498.671.410,929,134,8.541.010.462.606.760,1.619.576.104.594.500,Martes,Sí,Soleado,Industrial,Sí,Tarde,Tienda,Alimentos,Yape,Alta,2869.26
127,10.289.645.218.088.400,1.076.489.155.031.480,3,9,38.380.249.890.036.600,578,498,6.142.094.174.942.230,688.544.095.017.426,Domingo,No,Lluvioso,Industrial,No,Tarde,Restaurante,Ropa,Plin,Baja,10115.98
63,9.875.551.456.604.730,4.426.753.368.776.320,4,5,4.688.766.642.019.590,437,354,30.567.104.610.108.900,6.934.884.132.646.350,Jueves,No,Soleado,Residencial,No,Tarde,Tienda,Alimentos,Plin,Alta,7230.3
103,7.074.840.308.193.070,5.692.841.926.804.870,1,8,12.448.388.102.220.900,63,471,11.368.336.816.420.800,15.356.161.378.576.800,Viernes,No,Lluvioso,Comercial,Sí,Tarde,Restaurante,Tecnología,Tarjeta,Media,7929.06
49,4.201.547.311.673.830,4.642.446.254.126.500,4,5,11.491.309.135.246.600,568,448,17.700.956.346.150.800,8.836.294.915.905.760,Domingo,No,Soleado,Comercial,No,Mañana,Restaurante,Otros,Efectivo,Baja,6830.12
94,10.711.978.621.744.000,7.612.385.664.884.410,0,8,29.364.322.743.724.800,896,171,5.457.513.740.196.330,2.228.151.107.122.250,Lunes,No,Lluvioso,Residencial,No,Noche,Restaurante,Alimentos,Yape,Alta,6298.97
147,4.091.343.867.632.580,8.365.287.068.180.460,2,7,3.264.951.446.757.920,271,428,8.870.677.155.881.270,12.117.402.469.452.000,Sábado,No,Nublado,Industrial,No,Mañana,Restaurante,Tecnología,Tarjeta,Baja,10877.58
111,9.629.598.237.032.400,7.826.809.203.315.190,1,4,2.660.780.488.368.150,961,419,6.633.820.126.987.530,3.471.286.043.588.350,Viernes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Ropa,Plin,Baja,7658.79
148,11.762.056.877.808.400,86.872.300.421.212,2,7,31.953.498.634.574.300,665,301,4.628.074.781.228.800,11.861.621.319.414.400,Miércoles,No,Nublado,Industrial,No,Noche,Tienda,Otros,Tarjeta,Media,6116.69
140,7.501.290.625.185.620,2.344.223.319.236.730,0,6,13.117.089.599.378.200,452,372,13.964.014.065.884.600,15.813.124.044.816.100,Viernes,No,Lluvioso,Industrial,No,Tarde,Tienda,Tecnología,Tarjeta,Baja,8510.14
46,5.879.787.239.967.620,5.597.771.338.005.850,1,3,26.582.618.937.383.700,562,153,14.033.585.438.981.200,1.866.030.310.921.810,Lunes,No,Nublado,Residencial,No,Noche,Servicio,Otros,Plin,Alta,4947.61
140,9.638.968.080.347.050,9.380.809.384.216.110,2,9,34.614.165.242.285.000,336,252,6.825.323.554.529.160,2.273.999.532.035.530,Domingo,No,Nublado,Industrial,No,Noche,Tienda,Otros,Efectivo,Baja,8121.3
135,10.537.025.136.124.600,843.208.936.299.511,2,9,24.471.790.216.191.600,433,203,6.512.421.834.659.870,6.775.365.091.487.320,Sábado,No,Lluvioso,Comercial,No,Tarde,Restaurante,Ropa,Plin,Alta,7356.93
22,837.144.252.862.278,8.504.077.829.342.110,1,5,355.751.301.117.469,296,220,5.303.390.664.813.810,1.339.681.567.715.130,Lunes,No,Nublado,Industrial,No,Mañana,Tienda,Ropa,Yape,Media,6556.87
122,1.173.628.220.204.910,3.380.477.840.716.910,2,8,25.303.607.624.922.700,949,169,12.980.586.700.773.000,6.993.607.054.050.990,Miércoles,No,Soleado,Industrial,No,Tarde,Restaurante,Tecnología,Tarjeta,Baja,3815.83
174,4.413.349.773.263.680,4.579.755.022.247.670,2,7,20.011.981.137.902.400,140,326,8.950.814.003.928.660,9.569.486.612.667.730,Lunes,No,Soleado,Industrial,No,Noche,Restaurante,Tecnología,Yape,Alta,9831.54
156,8.038.364.786.436.220,49.717.064.995.014.000,1,9,18.662.227.118.919.100,875,148,22.533.109.806.343.700,13.817.263.883.416.200,Martes,Sí,Nublado,Residencial,No,Mañana,Servicio,Tecnología,Tarjeta,Baja,7805.53
81,97.476.315.785.804,19.950.300.418.241.400,2,7,2.349.059.265.448.640,361,304,12.946.489.843.657.100,14.176.462.117.074.900,Sábado,No,Nublado,Industrial,No,Mañana,Tienda,Otros,Tarjeta,Baja,5434.11
184,10.901.123.769.193.400,795.147.237.322.335,2,4,6.039.033.020.699.030,486,105,848.840.777.939.801,17.782.322.498.728.200,Sábado,No,Nublado,Residencial,No,Mañana,Tienda,Ropa,Yape,Media,4400.89
70,543.404.489.526.232,949.557.754.487.491,3,4,3.508.363.123.007.510,775,138,6.818.285.257.482.710,1.956.033.330.844.610,Viernes,No,Lluvioso,Comercial,No,Mañana,Restaurante,Otros,Tarjeta,Baja,6469.33
191,10.400.027.854.109.400,2.786.769.563.803.310,3,8,4.302.975.384.411.170,92,148,5.730.109.211.009.810,16.780.133.630.159.400,Jueves,No,Soleado,Industrial,No,Noche,Tienda,Alimentos,Plin,Baja,8467.28
171,8.421.656.605.748.360,27.795.145.853.744.900,0,6,20.958.219.249.940.300,123,490,2.391.972.264.381.220,1.603.748.986.053.680,Jueves,No,Nublado,Industrial,Sí,Noche,Tienda,Ropa,Plin,Media,11573.81
78,7.172.429.455.919.700,12.921.010.108.032.100,3,9,7.071.491.126.377.330,803,398,14.393.830.189.612.100,1.338.522.539.535.930,Jueves,No,Nublado,Comercial,No,Tarde,Tienda,Tecnología,Tarjeta,Baja,6528.61
137,50.537.202.286.327.400,9.320.823.643.465.890,3,7,49.404.901.882.350.000,610,287,11.377.409.244.612.200,10.417.525.679.963.500,Miércoles,Sí,Lluvioso,Industrial,No,Noche,Restaurante,Otros,Tarjeta,Media,8639.67
179,10.922.366.071.271.200,6.007.502.591.927.830,0,7,16.866.421.495.298.000,929,49,28.448.858.833.857.200,1.882.001.437.106.430,Jueves,Sí,Soleado,Industrial,No,Tarde,Tienda,Ropa,Plin,Baja,5686.84
115,5.258.185.665.437.720,6.836.850.142.690.860,2,4,10.697.950.476.084.700,925,148,815.776.346.788.768,1.814.063.842.918.570,Sábado,Sí,Nublado,Residencial,No,Noche,Restaurante,Tecnología,Efectivo,Alta,7082.79
199,6.478.302.873.672.790,9.159.980.428.998.990,2,3,21.638.862.858.786.200,365,380,8.778.052.769.008.010,19.772.877.313.261.900,Domingo,No,Soleado,Residencial,No,Tarde,Restaurante,Tecnología,Tarjeta,Alta,9547.21
132,6.320.364.255.699.490,37.833.916.045.575,3,8,3.823.506.682.851.000,783,166,3.350.442.598.430.580,1.737.675.026.097.190,Sábado,No,Lluvioso,Comercial,No,Mañana,Tienda,Alimentos,Plin,Alta,7111.88
81,10.971.312.273.526.800,6.404.319.455.811.790,0,7,18.226.246.860.075.400,911,306,69.811.014.040.722.500,11.390.950.543.285.800,Viernes,No,Soleado,Residencial,No,Mañana,Servicio,Ropa,Efectivo,Media,5925.39
71,9.381.623.953.671.180,8.685.948.199.244.300,2,4,30.861.644.176.376.900,193,284,10.040.445.616.356.100,14.583.109.792.792.000,Lunes,No,Nublado,Residencial,Sí,Noche,Restaurante,Tecnología,Efectivo,Media,5790.38
31,10.373.451.177.530.900,22.743.390.181.957.200,4,4,237.001.997.496.714,378,293,4.976.148.005.406.640,1.932.886.749.096.420,Martes,No,Nublado,Comercial,No,Mañana,Tienda,Otros,Yape,Media,5135.28
58,6.003.743.190.339.990,8.396.835.148.354.450,1,1,10.299.379.652.447.800,258,196,5.642.525.368.459.270,11.984.217.827.565.200,Domingo,No,Soleado,Comercial,No,Tarde,Servicio,Ropa,Efectivo,Media,4898.48
149,899.899.279.685.599,778.429.938.521.419,1,7,19.862.915.562.144.900,148,194,2.708.398.678.910.110,16.959.604.553.233.000,Jueves,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Tarjeta,Media,8223.19
150,8.573.967.865.149.980,38.311.055.688.428.900,1,1,37.619.172.757.133,749,58,6.785.369.020.560.580,18.901.987.646.319.100,Jueves,No,Lluvioso,Industrial,Sí,Mañana,Servicio,Tecnología,Efectivo,Media,5682.6
132,1.066.264.301.430.610,40.797.009.638.550.100,3,4,32.540.175.379.915.000,163,496,9.174.001.985.916.120,11.840.216.133.727.000,Domingo,No,Lluvioso,Industrial,No,Mañana,Tienda,Tecnología,Yape,Baja,10930.94
120,11.248.696.483.850.000,5.568.767.118.759.000,1,3,10.390.027.094.760.200,224,64,26.313.575.697.904.300,4.023.930.675.523.360,Jueves,No,Lluvioso,Industrial,Sí,Mañana,Servicio,Ropa,Plin,Alta,5356.95
132,40.972.541.718.190.900,5.022.895.445.087.780,1,3,12.349.508.437.143.800,320,266,9.606.981.023.690.490,3.955.704.469.664.070,Martes,No,Nublado,Residencial,No,Noche,Servicio,Ropa,Yape,Media,5408.79
100,939.215.935.247.034,2.791.821.192.361.260,4,1,3.383.300.116.883.500,112,323,6.569.105.006.539.370,3.191.026.309.191.230,Viernes,No,Soleado,Residencial,No,Tarde,Restaurante,Ropa,Plin,Baja,5634.9
132,4.414.686.392.957.830,24.782.021.817.780.300,2,4,416.036.936.444.391,845,119,10.494.551.561.471.300,10.050.140.425.223.800,Domingo,No,Nublado,Comercial,No,Noche,Restaurante,Alimentos,Tarjeta,Baja,6333.34
21,8.390.869.320.618.840,2.879.587.994.122.750,4,1,20.726.352.318.117.600,453,232,5.407.717.657.235.560,1.012.268.998.718.230,Domingo,No,Soleado,Comercial,No,Noche,Tienda,Otros,Plin,Media,2701.93
149,6.301.061.832.349.420,8.156.105.504.067.690,3,8,31.788.983.832.955.200,274,257,8.958.989.336.082.450,12.730.052.579.052.800,Jueves,Sí,Soleado,Residencial,No,Tarde,Restaurante,Alimentos,Efectivo,Alta,8639.16
73,645.421.279.617.713,315.690.163.719.121,1,1,12.678.961.493.844.700,210,448,9.579.239.875.637.210,10.174.583.468.294.100,Lunes,No,Lluvioso,Industrial,Sí,Tarde,Servicio,Tecnología,Plin,Media,5260.01
106,6.823.668.027.618.850,23.194.525.594.764.000,2,6,19.011.935.160.739.500,85,97,10.667.103.588.046.000,19.488.045.294.196.400,Miércoles,No,Lluvioso,Industrial,No,Tarde,Servicio,Ropa,Efectivo,Alta,4971.86
148,8.970.339.592.396.880,52.905.028.775.338,1,7,5.912.159.255.287.360,430,160,1.159.714.576.952.210,6.534.905.591.380.100,Martes,No,Soleado,Industrial,No,Noche,Tienda,Otros,Yape,Alta,5477.35
166,6.672.399.725.350.150,8.723.627.845.540.950,1,2,39.572.417.650.978.500,702,394,29.089.239.385.987.100,17.602.515.885.348.400,Viernes,Sí,Soleado,Industrial,Sí,Tarde,Restaurante,Alimentos,Yape,Media,9723.93
145,9.861.592.404.722.240,2.792.822.186.456.240,3,4,23.045.441.889.783.500,367,140,14.513.398.390.803.800,2.906.278.124.726.690,Sábado,No,Soleado,Comercial,No,Mañana,Restaurante,Ropa,Plin,Alta,5572.71
149,72.362.190.845.909.500,12.460.943.065.315.800,1,3,4.172.565.081.442.790,757,41,12.811.035.819.152.600,12.436.435.882.697.800,Lunes,No,Nublado,Residencial,Sí,Tarde,Tienda,Ropa,Yape,Alta,5248.41
72,4.546.825.602.479.660,38.858.449.905.718.100,0,9,3.687.678.482.102.260,712,317,8.872.462.956.380.640,13.318.179.129.831.100,Martes,Sí,Soleado,Comercial,No,Noche,Restaurante,Alimentos,Yape,Alta,5960.25
191,10.270.078.739.872.800,7.602.692.333.367.280,2,7,4.229.349.195.778.140,505,204,13.465.024.190.897.000,15.672.372.404.952.500,Sábado,No,Nublado,Residencial,No,Mañana,Servicio,Otros,Yape,Media,9968.07
179,6.286.066.596.741.640,5.731.560.174.600.540,2,2,17.854.640.131.229.700,318,348,635.406.155.173.049,10.557.422.045.958.800,Martes,No,Soleado,Industrial,No,Mañana,Tienda,Ropa,Efectivo,Alta,8120.31
179,7.462.135.036.794.100,8.259.537.010.956.300,0,6,13.329.892.869.253.000,393,183,14.800.117.224.858.600,4.747.299.453.480.740,Miércoles,No,Lluvioso,Comercial,No,Noche,Restaurante,Tecnología,Plin,Alta,9090.03
87,9.483.551.065.775.210,9.616.125.402.287.720,3,9,4.873.575.571.932.510,89,72,11.178.439.332.151.200,801.095.463.870.536,Miércoles,No,Soleado,Residencial,No,Noche,Servicio,Tecnología,Efectivo,Baja,4781.43
142,6.659.649.257.189.690,8.030.293.529.140.360,1,3,3.727.975.041.683.910,799,392,14.206.818.090.975.000,6.171.068.813.416.950,Sábado,No,Soleado,Residencial,No,Tarde,Tienda,Ropa,Plin,Media,9568.38
164,4.452.685.249.173.720,6.236.129.249.015.650,1,6,4.253.190.205.670.010,463,234,32.659.652.900.542.300,8.963.004.797.068.840,Sábado,No,Nublado,Residencial,No,Mañana,Servicio,Alimentos,Efectivo,Alta,7881.42
57,6.991.368.376.102.500,5.186.745.086.497.610,2,3,5.591.001.816.947.010,429,201,10.014.235.258.228.600,11.069.397.846.541.300,Viernes,No,Soleado,Residencial,No,Tarde,Servicio,Otros,Tarjeta,Media,3950.46
43,11.555.588.661.554.400,8.806.563.203.085.330,3,3,20.950.772.913.314.800,271,323,12.387.957.849.132.400,12.876.335.536.167.700,Jueves,No,Nublado,Industrial,No,Mañana,Restaurante,Ropa,Tarjeta,Media,5490.89
88,9.133.875.178.388.460,9.851.058.798.733.390,3,4,3.842.675.107.597.990,330,314,13.670.938.722.933.100,17.057.316.953.418.400,Domingo,No,Nublado,Industrial,No,Noche,Servicio,Tecnología,Tarjeta,Baja,7948.3
135,9.371.833.189.337.650,4.143.070.664.462.900,3,9,850.922.748.454.925,274,340,4.871.388.627.612.600,18.290.196.100.146.700,Sábado,No,Lluvioso,Residencial,Sí,Mañana,Restaurante,Otros,Efectivo,Baja,8546.04
117,905.825.722.910.112,19.461.680.322.102.300,1,8,30.530.296.830.602.100,506,81,28.022.733.313.862.400,978.904.441.312.599,Miércoles,No,Lluvioso,Residencial,Sí,Mañana,Servicio,Otros,Plin,Alta,5758.11
158,5.591.937.111.675.490,6.833.734.126.266.330,3,1,24.308.274.535.475.100,203,144,4.469.901.594.263.080,26.847.573.097.688.200,Viernes,No,Lluvioso,Residencial,No,Mañana,Restaurante,Ropa,Efectivo,Alta,6413.54
163,7.346.670.912.818.240,32.007.387.464.068.600,0,1,5.792.742.821.349.820,329,48,9.088.102.974.267.890,1.614.423.860.243.260,Martes,No,Lluvioso,Industrial,No,Tarde,Restaurante,Alimentos,Plin,Alta,5635.2
116,10.007.518.386.906.500,6.064.893.573.844.950,4,7,15.618.900.970.375.300,402,64,13.862.195.590.937.400,10.065.996.777.667.400,Domingo,No,Nublado,Comercial,No,Mañana,Tienda,Alimentos,Tarjeta,Media,5457.1
143,4.810.983.180.425.270,6.074.295.124.523.610,3,3,1.781.563.950.800.210,88,77,9.155.501.356.779.080,11.382.485.426.053.900,Jueves,No,Soleado,Residencial,No,Tarde,Restaurante,Alimentos,Efectivo,Baja,4381.53
89,6.222.822.208.717.690,4.734.433.298.577.250,4,7,1.003.369.758.558.450,778,262,1.387.469.821.170.390,12.320.088.659.485.800,Lunes,No,Nublado,Comercial,No,Mañana,Servicio,Otros,Plin,Baja,6340.11
112,6.210.552.867.726.820,8.443.126.847.677.900,1,9,3.341.916.093.841.970,805,248,11.780.518.331.677.000,13.689.487.416.097.800,Martes,No,Lluvioso,Industrial,No,Tarde,Tienda,Alimentos,Plin,Alta,6119.33
